model_id_x,ROC_rank_x,avg_auc_x,model_id_y,ROC_rank_y,avg_auc_y,rank_x-rank_y,avg_auc_x=avg_auc_y,rank_x-rank_y_greater_cd_18.082
svmLinear2_0.1_forum,49.329,0.505,nb_1_TRUE_1_clickstream,7.771,0.873,41.559,-0.367,True
svmLinear2_0.1_forum,49.329,0.505,nb_0_TRUE_1_clickstream,7.771,0.873,41.559,-0.367,True
svmLinear2_0.1_forum,49.329,0.505,nb_1_FALSE_1_clickstream,13.538,0.791,35.792,-0.286,True
svmLinear2_0.1_forum,49.329,0.505,nb_0_FALSE_1_clickstream,13.538,0.791,35.792,-0.286,True
svmLinear2_0.1_forum,49.329,0.505,glmnet_0_0_clickstream,17.375,0.752,31.955,-0.247,True
svmLinear2_0.1_forum,49.329,0.505,glmnet_0_0.001_clickstream,17.375,0.752,31.955,-0.247,True
svmLinear2_0.1_forum,49.329,0.505,glmnet_0_0.01_clickstream,17.58,0.751,31.749,-0.246,True
svmLinear2_0.1_forum,49.329,0.505,glmnet_0_0.01_all,17.991,0.78,31.339,-0.275,True
svmLinear2_0.1_forum,49.329,0.505,glmnet_0_0.1_all,18.306,0.779,31.023,-0.274,True
svmLinear2_0.1_forum,49.329,0.505,glmnet_0_0.001_all,18.688,0.779,30.642,-0.274,True
svmLinear2_0.1_forum,49.329,0.505,glmnet_0_0_all,18.688,0.779,30.642,-0.274,True
svmLinear2_0.1_forum,49.329,0.505,glmnet_0_0.1_clickstream,18.915,0.739,30.415,-0.234,True
svmLinear2_0.1_forum,49.329,0.505,glmnet_0_1_clickstream,22.994,0.7,26.336,-0.195,True
svmLinear2_0.1_forum,49.329,0.505,glmnet_0_1_all,23.012,0.752,26.317,-0.246,True
svmLinear2_0.1_forum,49.329,0.505,nb_0_TRUE_1_all,31.023,0.725,18.306,-0.22,True
svmLinear2_0.1_forum,49.329,0.505,nb_1_TRUE_1_all,31.023,0.725,18.306,-0.22,True
svmLinear2_0.1_forum,49.329,0.505,svmLinear2_0.01_clickstream,33.288,0.612,16.042,-0.107,False
svmLinear2_0.1_forum,49.329,0.505,svmLinear2_0.1_clickstream,33.356,0.611,15.973,-0.106,False
svmLinear2_0.1_forum,49.329,0.505,adaboost_50_Real adaboost_clickstream,33.74,0.609,15.589,-0.104,False
svmLinear2_0.1_forum,49.329,0.505,svmLinear2_0.001_clickstream,34.581,0.602,14.748,-0.097,False
svmLinear2_0.1_forum,49.329,0.505,adaboost_100_Real adaboost_clickstream,34.755,0.596,14.574,-0.091,False
svmLinear2_0.1_forum,49.329,0.505,adaboost_500_Real adaboost_clickstream,39.315,0.551,10.014,-0.046,False
svmLinear2_0.1_forum,49.329,0.505,glmnet_0_0.01_quiz,39.416,0.605,9.914,-0.1,False
svmLinear2_0.1_forum,49.329,0.505,glmnet_0_1_forum,39.455,0.514,9.874,-0.009,False
svmLinear2_0.1_forum,49.329,0.505,glmnet_0_0_quiz,39.477,0.605,9.853,-0.1,False
svmLinear2_0.1_forum,49.329,0.505,glmnet_0_0.001_quiz,39.477,0.605,9.853,-0.1,False
svmLinear2_0.1_forum,49.329,0.505,glmnet_0_0.1_quiz,39.742,0.604,9.587,-0.099,False
svmLinear2_0.1_forum,49.329,0.505,adaboost_500_Adaboost.M1_forum,41.024,0.514,8.305,-0.008,False
svmLinear2_0.1_forum,49.329,0.505,glmnet_0_0.1_forum,41.717,0.512,7.613,-0.007,False
svmLinear2_0.1_forum,49.329,0.505,glmnet_0_1_quiz,42.514,0.596,6.815,-0.091,False
svmLinear2_0.1_forum,49.329,0.505,adaboost_100_Adaboost.M1_forum,42.573,0.513,6.756,-0.008,False
svmLinear2_0.1_forum,49.329,0.505,glmnet_0_0.01_forum,43.12,0.511,6.209,-0.006,False
svmLinear2_0.1_forum,49.329,0.505,rpart_0.1_clickstream,43.162,0.588,6.168,-0.083,False
svmLinear2_0.1_forum,49.329,0.505,glmnet_0_0.001_forum,43.421,0.511,5.908,-0.005,False
svmLinear2_0.1_forum,49.329,0.505,glmnet_0_0_forum,43.499,0.511,5.83,-0.005,False
svmLinear2_0.1_forum,49.329,0.505,adaboost_50_Adaboost.M1_forum,43.774,0.512,5.555,-0.007,False
svmLinear2_0.1_forum,49.329,0.505,nb_1_TRUE_1_forum,44.41,0.511,4.919,-0.006,False
svmLinear2_0.1_forum,49.329,0.505,nb_0_TRUE_1_forum,44.41,0.511,4.919,-0.006,False
svmLinear2_0.1_forum,49.329,0.505,nb_0_FALSE_1_quiz,45.172,0.587,4.157,-0.082,False
svmLinear2_0.1_forum,49.329,0.505,nb_1_FALSE_1_quiz,45.172,0.587,4.157,-0.082,False
svmLinear2_0.1_forum,49.329,0.505,adaboost_100_Adaboost.M1_quiz,45.78,0.585,3.55,-0.08,False
svmLinear2_0.1_forum,49.329,0.505,adaboost_50_Adaboost.M1_quiz,45.93,0.585,3.4,-0.08,False
svmLinear2_0.1_forum,49.329,0.505,adaboost_500_Adaboost.M1_quiz,45.948,0.585,3.381,-0.08,False
svmLinear2_0.1_forum,49.329,0.505,nb_0_TRUE_1_quiz,46.05,0.585,3.279,-0.08,False
svmLinear2_0.1_forum,49.329,0.505,nb_1_TRUE_1_quiz,46.05,0.585,3.279,-0.08,False
svmLinear2_0.1_forum,49.329,0.505,adaboost_50_Real adaboost_forum,48.206,0.506,1.123,-0.001,False
svmLinear2_0.1_forum,49.329,0.505,adaboost_50_Real adaboost_all,48.862,0.6,0.467,-0.095,False
svmLinear2_0.1_forum,49.329,0.505,adaboost_100_Real adaboost_forum,49.417,0.505,-0.088,0.0,False
svmLinear2_0.1_forum,49.329,0.505,svmLinear2_0.01_forum,49.711,0.505,-0.382,0.0,False
svmLinear2_0.1_forum,49.329,0.505,adaboost_500_Real adaboost_forum,50.085,0.504,-0.756,0.001,False
svmLinear2_0.1_forum,49.329,0.505,svmLinear2_0.001_forum,50.433,0.504,-1.104,0.001,False
svmLinear2_0.1_forum,49.329,0.505,svmLinear2_0.1_all,50.884,0.592,-1.555,-0.087,False
svmLinear2_0.1_forum,49.329,0.505,adaboost_100_Real adaboost_all,51.156,0.589,-1.827,-0.083,False
svmLinear2_0.1_forum,49.329,0.505,nb_1_FALSE_1_forum,52.824,0.499,-3.495,0.006,False
svmLinear2_0.1_forum,49.329,0.505,nb_0_FALSE_1_forum,52.824,0.499,-3.495,0.006,False
svmLinear2_0.1_forum,49.329,0.505,rpart_1_clickstream,53.154,0.5,-3.824,0.005,False
svmLinear2_0.1_forum,49.329,0.505,rpart_0.001_forum,53.404,0.501,-4.075,0.004,False
svmLinear2_0.1_forum,49.329,0.505,rpart_0.01_forum,54.176,0.5,-4.846,0.005,False
svmLinear2_0.1_forum,49.329,0.505,rpart_0.1_forum,54.223,0.5,-4.893,0.005,False
svmLinear2_0.1_forum,49.329,0.505,rpart_1_forum,54.223,0.5,-4.893,0.005,False
svmLinear2_0.1_forum,49.329,0.505,svmLinear2_0.01_all,54.631,0.57,-5.302,-0.065,False
svmLinear2_0.1_forum,49.329,0.505,adaboost_500_Real adaboost_all,54.928,0.562,-5.599,-0.057,False
svmLinear2_0.1_forum,49.329,0.505,rpart_0.1_all,56.175,0.62,-6.846,-0.114,False
svmLinear2_0.1_forum,49.329,0.505,svmLinear2_0.01_quiz,57.891,0.546,-8.561,-0.041,False
svmLinear2_0.1_forum,49.329,0.505,rpart_0.001_quiz,58.023,0.555,-8.694,-0.05,False
svmLinear2_0.1_forum,49.329,0.505,svmLinear2_0.001_all,58.272,0.546,-8.943,-0.041,False
svmLinear2_0.1_forum,49.329,0.505,svmLinear2_0.001_quiz,59.372,0.543,-10.043,-0.037,False
svmLinear2_0.1_forum,49.329,0.505,adaboost_50_Real adaboost_quiz,67.512,0.519,-18.183,-0.014,True
svmLinear2_0.1_forum,49.329,0.505,adaboost_100_Real adaboost_quiz,67.966,0.516,-18.636,-0.011,True
svmLinear2_0.1_forum,49.329,0.505,adaboost_500_Real adaboost_quiz,70.83,0.51,-21.5,-0.004,True
svmLinear2_0.1_forum,49.329,0.505,rpart_0.01_quiz,75.0,0.51,-25.671,-0.005,True
svmLinear2_0.1_forum,49.329,0.505,nb_0_FALSE_1_all,75.116,0.501,-25.786,0.005,True
svmLinear2_0.1_forum,49.329,0.505,nb_1_FALSE_1_all,75.116,0.501,-25.786,0.005,True
svmLinear2_0.1_forum,49.329,0.505,rpart_1_quiz,77.541,0.5,-28.211,0.005,True
svmLinear2_0.1_forum,49.329,0.505,rpart_0.1_quiz,77.541,0.5,-28.211,0.005,True
svmLinear2_0.1_forum,49.329,0.505,rpart_1_all,77.541,0.5,-28.211,0.005,True
adaboost_100_Real adaboost_forum,49.417,0.505,adaboost_100_Adaboost.M1_all,3.508,0.898,45.909,-0.393,True
adaboost_100_Real adaboost_forum,49.417,0.505,adaboost_100_Adaboost.M1_clickstream,4.829,0.892,44.588,-0.388,True
adaboost_100_Real adaboost_forum,49.417,0.505,adaboost_100_Real adaboost_clickstream,34.755,0.596,14.662,-0.092,False
adaboost_100_Real adaboost_forum,49.417,0.505,adaboost_100_Adaboost.M1_forum,42.573,0.513,6.844,-0.008,False
adaboost_100_Real adaboost_forum,49.417,0.505,adaboost_100_Adaboost.M1_quiz,45.78,0.585,3.637,-0.081,False
adaboost_100_Real adaboost_forum,49.417,0.505,adaboost_100_Real adaboost_all,51.156,0.589,-1.739,-0.084,False
svmLinear2_0.01_forum,49.711,0.505,rpart_0.001_all,2.694,0.901,47.017,-0.396,True
svmLinear2_0.01_forum,49.711,0.505,adaboost_100_Adaboost.M1_all,3.508,0.898,46.203,-0.393,True
svmLinear2_0.01_forum,49.711,0.505,adaboost_50_Adaboost.M1_all,3.548,0.898,46.163,-0.393,True
svmLinear2_0.01_forum,49.711,0.505,adaboost_500_Adaboost.M1_all,4.131,0.897,45.58,-0.392,True
svmLinear2_0.01_forum,49.711,0.505,adaboost_50_Adaboost.M1_clickstream,4.537,0.893,45.174,-0.388,True
svmLinear2_0.01_forum,49.711,0.505,rpart_0.01_all,4.65,0.894,45.061,-0.389,True
svmLinear2_0.01_forum,49.711,0.505,rpart_0.001_clickstream,4.659,0.892,45.052,-0.387,True
svmLinear2_0.01_forum,49.711,0.505,adaboost_100_Adaboost.M1_clickstream,4.829,0.892,44.882,-0.387,True
svmLinear2_0.01_forum,49.711,0.505,adaboost_500_Adaboost.M1_clickstream,5.764,0.891,43.947,-0.386,True
svmLinear2_0.01_forum,49.711,0.505,rpart_0.01_clickstream,6.888,0.88,42.823,-0.375,True
svmLinear2_0.01_forum,49.711,0.505,nb_1_TRUE_1_clickstream,7.771,0.873,41.94,-0.368,True
svmLinear2_0.01_forum,49.711,0.505,nb_0_TRUE_1_clickstream,7.771,0.873,41.94,-0.368,True
svmLinear2_0.01_forum,49.711,0.505,nb_1_FALSE_1_clickstream,13.538,0.791,36.173,-0.286,True
svmLinear2_0.01_forum,49.711,0.505,nb_0_FALSE_1_clickstream,13.538,0.791,36.173,-0.286,True
svmLinear2_0.01_forum,49.711,0.505,glmnet_0_0_clickstream,17.375,0.752,32.336,-0.247,True
svmLinear2_0.01_forum,49.711,0.505,glmnet_0_0.001_clickstream,17.375,0.752,32.336,-0.247,True
svmLinear2_0.01_forum,49.711,0.505,glmnet_0_0.01_clickstream,17.58,0.751,32.131,-0.246,True
svmLinear2_0.01_forum,49.711,0.505,glmnet_0_0.01_all,17.991,0.78,31.72,-0.275,True
svmLinear2_0.01_forum,49.711,0.505,glmnet_0_0.1_all,18.306,0.779,31.405,-0.274,True
svmLinear2_0.01_forum,49.711,0.505,glmnet_0_0.001_all,18.688,0.779,31.023,-0.274,True
svmLinear2_0.01_forum,49.711,0.505,glmnet_0_0_all,18.688,0.779,31.023,-0.274,True
svmLinear2_0.01_forum,49.711,0.505,glmnet_0_0.1_clickstream,18.915,0.739,30.796,-0.234,True
svmLinear2_0.01_forum,49.711,0.505,glmnet_0_1_clickstream,22.994,0.7,26.717,-0.195,True
svmLinear2_0.01_forum,49.711,0.505,glmnet_0_1_all,23.012,0.752,26.698,-0.247,True
svmLinear2_0.01_forum,49.711,0.505,nb_0_TRUE_1_all,31.023,0.725,18.688,-0.22,True
svmLinear2_0.01_forum,49.711,0.505,nb_1_TRUE_1_all,31.023,0.725,18.688,-0.22,True
svmLinear2_0.01_forum,49.711,0.505,svmLinear2_0.01_clickstream,33.288,0.612,16.423,-0.107,False
svmLinear2_0.01_forum,49.711,0.505,adaboost_50_Real adaboost_clickstream,33.74,0.609,15.971,-0.104,False
svmLinear2_0.01_forum,49.711,0.505,svmLinear2_0.001_clickstream,34.581,0.602,15.13,-0.097,False
svmLinear2_0.01_forum,49.711,0.505,adaboost_100_Real adaboost_clickstream,34.755,0.596,14.956,-0.091,False
svmLinear2_0.01_forum,49.711,0.505,adaboost_500_Real adaboost_clickstream,39.315,0.551,10.396,-0.046,False
svmLinear2_0.01_forum,49.711,0.505,glmnet_0_0.01_quiz,39.416,0.605,10.295,-0.1,False
svmLinear2_0.01_forum,49.711,0.505,glmnet_0_1_forum,39.455,0.514,10.256,-0.009,False
svmLinear2_0.01_forum,49.711,0.505,glmnet_0_0_quiz,39.477,0.605,10.234,-0.1,False
svmLinear2_0.01_forum,49.711,0.505,glmnet_0_0.001_quiz,39.477,0.605,10.234,-0.1,False
svmLinear2_0.01_forum,49.711,0.505,glmnet_0_0.1_quiz,39.742,0.604,9.969,-0.099,False
svmLinear2_0.01_forum,49.711,0.505,adaboost_500_Adaboost.M1_forum,41.024,0.514,8.687,-0.009,False
svmLinear2_0.01_forum,49.711,0.505,glmnet_0_0.1_forum,41.717,0.512,7.994,-0.007,False
svmLinear2_0.01_forum,49.711,0.505,glmnet_0_1_quiz,42.514,0.596,7.197,-0.091,False
svmLinear2_0.01_forum,49.711,0.505,adaboost_100_Adaboost.M1_forum,42.573,0.513,7.138,-0.008,False
svmLinear2_0.01_forum,49.711,0.505,glmnet_0_0.01_forum,43.12,0.511,6.591,-0.006,False
svmLinear2_0.01_forum,49.711,0.505,rpart_0.1_clickstream,43.162,0.588,6.549,-0.083,False
svmLinear2_0.01_forum,49.711,0.505,glmnet_0_0.001_forum,43.421,0.511,6.29,-0.006,False
svmLinear2_0.01_forum,49.711,0.505,glmnet_0_0_forum,43.499,0.511,6.212,-0.006,False
svmLinear2_0.01_forum,49.711,0.505,adaboost_50_Adaboost.M1_forum,43.774,0.512,5.937,-0.007,False
svmLinear2_0.01_forum,49.711,0.505,nb_1_TRUE_1_forum,44.41,0.511,5.301,-0.006,False
svmLinear2_0.01_forum,49.711,0.505,nb_0_TRUE_1_forum,44.41,0.511,5.301,-0.006,False
svmLinear2_0.01_forum,49.711,0.505,nb_0_FALSE_1_quiz,45.172,0.587,4.539,-0.082,False
svmLinear2_0.01_forum,49.711,0.505,nb_1_FALSE_1_quiz,45.172,0.587,4.539,-0.082,False
svmLinear2_0.01_forum,49.711,0.505,adaboost_100_Adaboost.M1_quiz,45.78,0.585,3.931,-0.08,False
svmLinear2_0.01_forum,49.711,0.505,adaboost_50_Adaboost.M1_quiz,45.93,0.585,3.781,-0.08,False
svmLinear2_0.01_forum,49.711,0.505,adaboost_500_Adaboost.M1_quiz,45.948,0.585,3.763,-0.08,False
svmLinear2_0.01_forum,49.711,0.505,nb_0_TRUE_1_quiz,46.05,0.585,3.661,-0.08,False
svmLinear2_0.01_forum,49.711,0.505,nb_1_TRUE_1_quiz,46.05,0.585,3.661,-0.08,False
svmLinear2_0.01_forum,49.711,0.505,adaboost_50_Real adaboost_forum,48.206,0.506,1.505,-0.001,False
svmLinear2_0.01_forum,49.711,0.505,adaboost_50_Real adaboost_all,48.862,0.6,0.848,-0.095,False
svmLinear2_0.01_forum,49.711,0.505,adaboost_100_Real adaboost_forum,49.417,0.505,0.294,0.0,False
svmLinear2_0.01_forum,49.711,0.505,adaboost_500_Real adaboost_forum,50.085,0.504,-0.374,0.001,False
svmLinear2_0.01_forum,49.711,0.505,svmLinear2_0.001_forum,50.433,0.504,-0.722,0.001,False
svmLinear2_0.01_forum,49.711,0.505,adaboost_100_Real adaboost_all,51.156,0.589,-1.445,-0.084,False
svmLinear2_0.01_forum,49.711,0.505,nb_1_FALSE_1_forum,52.824,0.499,-3.113,0.006,False
svmLinear2_0.01_forum,49.711,0.505,nb_0_FALSE_1_forum,52.824,0.499,-3.113,0.006,False
svmLinear2_0.01_forum,49.711,0.505,rpart_1_clickstream,53.154,0.5,-3.443,0.005,False
svmLinear2_0.01_forum,49.711,0.505,rpart_0.001_forum,53.404,0.501,-3.693,0.004,False
svmLinear2_0.01_forum,49.711,0.505,rpart_0.01_forum,54.176,0.5,-4.465,0.005,False
svmLinear2_0.01_forum,49.711,0.505,rpart_0.1_forum,54.223,0.5,-4.512,0.005,False
svmLinear2_0.01_forum,49.711,0.505,rpart_1_forum,54.223,0.5,-4.512,0.005,False
svmLinear2_0.01_forum,49.711,0.505,svmLinear2_0.01_all,54.631,0.57,-4.92,-0.065,False
svmLinear2_0.01_forum,49.711,0.505,adaboost_500_Real adaboost_all,54.928,0.562,-5.217,-0.057,False
svmLinear2_0.01_forum,49.711,0.505,rpart_0.1_all,56.175,0.62,-6.464,-0.115,False
svmLinear2_0.01_forum,49.711,0.505,rpart_0.001_quiz,58.023,0.555,-8.312,-0.05,False
svmLinear2_0.01_forum,49.711,0.505,svmLinear2_0.001_all,58.272,0.546,-8.561,-0.041,False
svmLinear2_0.01_forum,49.711,0.505,svmLinear2_0.001_quiz,59.372,0.543,-9.661,-0.038,False
svmLinear2_0.01_forum,49.711,0.505,adaboost_50_Real adaboost_quiz,67.512,0.519,-17.802,-0.014,False
svmLinear2_0.01_forum,49.711,0.505,adaboost_100_Real adaboost_quiz,67.966,0.516,-18.255,-0.011,True
svmLinear2_0.01_forum,49.711,0.505,adaboost_500_Real adaboost_quiz,70.83,0.51,-21.119,-0.005,True
svmLinear2_0.01_forum,49.711,0.505,rpart_0.01_quiz,75.0,0.51,-25.289,-0.005,True
svmLinear2_0.01_forum,49.711,0.505,nb_0_FALSE_1_all,75.116,0.501,-25.405,0.004,True
svmLinear2_0.01_forum,49.711,0.505,nb_1_FALSE_1_all,75.116,0.501,-25.405,0.004,True
svmLinear2_0.01_forum,49.711,0.505,rpart_1_quiz,77.541,0.5,-27.83,0.005,True
svmLinear2_0.01_forum,49.711,0.505,rpart_0.1_quiz,77.541,0.5,-27.83,0.005,True
svmLinear2_0.01_forum,49.711,0.505,rpart_1_all,77.541,0.5,-27.83,0.005,True
adaboost_500_Real adaboost_forum,50.085,0.504,adaboost_100_Adaboost.M1_all,3.508,0.898,46.578,-0.394,True
adaboost_500_Real adaboost_forum,50.085,0.504,adaboost_500_Adaboost.M1_all,4.131,0.897,45.954,-0.393,True
adaboost_500_Real adaboost_forum,50.085,0.504,adaboost_100_Adaboost.M1_clickstream,4.829,0.892,45.257,-0.388,True
adaboost_500_Real adaboost_forum,50.085,0.504,adaboost_500_Adaboost.M1_clickstream,5.764,0.891,44.322,-0.387,True
adaboost_500_Real adaboost_forum,50.085,0.504,adaboost_100_Real adaboost_clickstream,34.755,0.596,15.33,-0.092,False
adaboost_500_Real adaboost_forum,50.085,0.504,adaboost_500_Real adaboost_clickstream,39.315,0.551,10.77,-0.047,False
adaboost_500_Real adaboost_forum,50.085,0.504,adaboost_500_Adaboost.M1_forum,41.024,0.514,9.061,-0.01,False
adaboost_500_Real adaboost_forum,50.085,0.504,adaboost_100_Adaboost.M1_forum,42.573,0.513,7.512,-0.009,False
adaboost_500_Real adaboost_forum,50.085,0.504,adaboost_100_Adaboost.M1_quiz,45.78,0.585,4.306,-0.081,False
adaboost_500_Real adaboost_forum,50.085,0.504,adaboost_500_Adaboost.M1_quiz,45.948,0.585,4.137,-0.081,False
adaboost_500_Real adaboost_forum,50.085,0.504,adaboost_100_Real adaboost_forum,49.417,0.505,0.668,-0.001,False
adaboost_500_Real adaboost_forum,50.085,0.504,adaboost_100_Real adaboost_all,51.156,0.589,-1.071,-0.085,False
adaboost_500_Real adaboost_forum,50.085,0.504,adaboost_500_Real adaboost_all,54.928,0.562,-4.843,-0.058,False
adaboost_500_Real adaboost_forum,50.085,0.504,adaboost_100_Real adaboost_quiz,67.966,0.516,-17.88,-0.012,False
svmLinear2_0.001_forum,50.433,0.504,rpart_0.001_all,2.694,0.901,47.739,-0.397,True
svmLinear2_0.001_forum,50.433,0.504,adaboost_100_Adaboost.M1_all,3.508,0.898,46.925,-0.394,True
svmLinear2_0.001_forum,50.433,0.504,adaboost_50_Adaboost.M1_all,3.548,0.898,46.884,-0.394,True
svmLinear2_0.001_forum,50.433,0.504,adaboost_500_Adaboost.M1_all,4.131,0.897,46.302,-0.393,True
svmLinear2_0.001_forum,50.433,0.504,adaboost_50_Adaboost.M1_clickstream,4.537,0.893,45.896,-0.389,True
svmLinear2_0.001_forum,50.433,0.504,rpart_0.01_all,4.65,0.894,45.783,-0.389,True
svmLinear2_0.001_forum,50.433,0.504,rpart_0.001_clickstream,4.659,0.892,45.774,-0.388,True
svmLinear2_0.001_forum,50.433,0.504,adaboost_100_Adaboost.M1_clickstream,4.829,0.892,45.604,-0.388,True
svmLinear2_0.001_forum,50.433,0.504,adaboost_500_Adaboost.M1_clickstream,5.764,0.891,44.669,-0.387,True
svmLinear2_0.001_forum,50.433,0.504,rpart_0.01_clickstream,6.888,0.88,43.545,-0.376,True
svmLinear2_0.001_forum,50.433,0.504,nb_1_TRUE_1_clickstream,7.771,0.873,42.662,-0.368,True
svmLinear2_0.001_forum,50.433,0.504,nb_0_TRUE_1_clickstream,7.771,0.873,42.662,-0.368,True
svmLinear2_0.001_forum,50.433,0.504,nb_1_FALSE_1_clickstream,13.538,0.791,36.895,-0.287,True
svmLinear2_0.001_forum,50.433,0.504,nb_0_FALSE_1_clickstream,13.538,0.791,36.895,-0.287,True
svmLinear2_0.001_forum,50.433,0.504,glmnet_0_0_clickstream,17.375,0.752,33.058,-0.248,True
svmLinear2_0.001_forum,50.433,0.504,glmnet_0_0.001_clickstream,17.375,0.752,33.058,-0.248,True
svmLinear2_0.001_forum,50.433,0.504,glmnet_0_0.01_clickstream,17.58,0.751,32.853,-0.247,True
svmLinear2_0.001_forum,50.433,0.504,glmnet_0_0.01_all,17.991,0.78,32.442,-0.276,True
svmLinear2_0.001_forum,50.433,0.504,glmnet_0_0.1_all,18.306,0.779,32.127,-0.275,True
svmLinear2_0.001_forum,50.433,0.504,glmnet_0_0.001_all,18.688,0.779,31.745,-0.275,True
svmLinear2_0.001_forum,50.433,0.504,glmnet_0_0_all,18.688,0.779,31.745,-0.275,True
svmLinear2_0.001_forum,50.433,0.504,glmnet_0_0.1_clickstream,18.915,0.739,31.518,-0.235,True
svmLinear2_0.001_forum,50.433,0.504,glmnet_0_1_clickstream,22.994,0.7,27.439,-0.196,True
svmLinear2_0.001_forum,50.433,0.504,glmnet_0_1_all,23.012,0.752,27.42,-0.247,True
svmLinear2_0.001_forum,50.433,0.504,nb_0_TRUE_1_all,31.023,0.725,19.409,-0.221,True
svmLinear2_0.001_forum,50.433,0.504,nb_1_TRUE_1_all,31.023,0.725,19.409,-0.221,True
svmLinear2_0.001_forum,50.433,0.504,adaboost_50_Real adaboost_clickstream,33.74,0.609,16.693,-0.105,False
svmLinear2_0.001_forum,50.433,0.504,svmLinear2_0.001_clickstream,34.581,0.602,15.852,-0.098,False
svmLinear2_0.001_forum,50.433,0.504,adaboost_100_Real adaboost_clickstream,34.755,0.596,15.678,-0.092,False
svmLinear2_0.001_forum,50.433,0.504,adaboost_500_Real adaboost_clickstream,39.315,0.551,11.118,-0.047,False
svmLinear2_0.001_forum,50.433,0.504,glmnet_0_0.01_quiz,39.416,0.605,11.017,-0.101,False
svmLinear2_0.001_forum,50.433,0.504,glmnet_0_1_forum,39.455,0.514,10.978,-0.01,False
svmLinear2_0.001_forum,50.433,0.504,glmnet_0_0_quiz,39.477,0.605,10.956,-0.101,False
svmLinear2_0.001_forum,50.433,0.504,glmnet_0_0.001_quiz,39.477,0.605,10.956,-0.101,False
svmLinear2_0.001_forum,50.433,0.504,glmnet_0_0.1_quiz,39.742,0.604,10.691,-0.1,False
svmLinear2_0.001_forum,50.433,0.504,adaboost_500_Adaboost.M1_forum,41.024,0.514,9.409,-0.009,False
svmLinear2_0.001_forum,50.433,0.504,glmnet_0_0.1_forum,41.717,0.512,8.716,-0.008,False
svmLinear2_0.001_forum,50.433,0.504,glmnet_0_1_quiz,42.514,0.596,7.919,-0.092,False
svmLinear2_0.001_forum,50.433,0.504,adaboost_100_Adaboost.M1_forum,42.573,0.513,7.86,-0.009,False
svmLinear2_0.001_forum,50.433,0.504,glmnet_0_0.01_forum,43.12,0.511,7.313,-0.007,False
svmLinear2_0.001_forum,50.433,0.504,rpart_0.1_clickstream,43.162,0.588,7.271,-0.084,False
svmLinear2_0.001_forum,50.433,0.504,glmnet_0_0.001_forum,43.421,0.511,7.012,-0.007,False
svmLinear2_0.001_forum,50.433,0.504,glmnet_0_0_forum,43.499,0.511,6.934,-0.006,False
svmLinear2_0.001_forum,50.433,0.504,adaboost_50_Adaboost.M1_forum,43.774,0.512,6.659,-0.008,False
svmLinear2_0.001_forum,50.433,0.504,nb_1_TRUE_1_forum,44.41,0.511,6.023,-0.007,False
svmLinear2_0.001_forum,50.433,0.504,nb_0_TRUE_1_forum,44.41,0.511,6.023,-0.007,False
svmLinear2_0.001_forum,50.433,0.504,nb_0_FALSE_1_quiz,45.172,0.587,5.261,-0.083,False
svmLinear2_0.001_forum,50.433,0.504,nb_1_FALSE_1_quiz,45.172,0.587,5.261,-0.083,False
svmLinear2_0.001_forum,50.433,0.504,adaboost_100_Adaboost.M1_quiz,45.78,0.585,4.653,-0.081,False
svmLinear2_0.001_forum,50.433,0.504,adaboost_50_Adaboost.M1_quiz,45.93,0.585,4.503,-0.081,False
svmLinear2_0.001_forum,50.433,0.504,adaboost_500_Adaboost.M1_quiz,45.948,0.585,4.484,-0.081,False
svmLinear2_0.001_forum,50.433,0.504,nb_0_TRUE_1_quiz,46.05,0.585,4.383,-0.081,False
svmLinear2_0.001_forum,50.433,0.504,nb_1_TRUE_1_quiz,46.05,0.585,4.383,-0.081,False
svmLinear2_0.001_forum,50.433,0.504,adaboost_50_Real adaboost_forum,48.206,0.506,2.227,-0.002,False
svmLinear2_0.001_forum,50.433,0.504,adaboost_50_Real adaboost_all,48.862,0.6,1.57,-0.096,False
svmLinear2_0.001_forum,50.433,0.504,adaboost_100_Real adaboost_forum,49.417,0.505,1.016,-0.001,False
svmLinear2_0.001_forum,50.433,0.504,adaboost_500_Real adaboost_forum,50.085,0.504,0.348,0.0,False
svmLinear2_0.001_forum,50.433,0.504,adaboost_100_Real adaboost_all,51.156,0.589,-0.723,-0.085,False
svmLinear2_0.001_forum,50.433,0.504,nb_1_FALSE_1_forum,52.824,0.499,-2.391,0.005,False
svmLinear2_0.001_forum,50.433,0.504,nb_0_FALSE_1_forum,52.824,0.499,-2.391,0.005,False
svmLinear2_0.001_forum,50.433,0.504,rpart_1_clickstream,53.154,0.5,-2.721,0.004,False
svmLinear2_0.001_forum,50.433,0.504,rpart_0.001_forum,53.404,0.501,-2.971,0.003,False
svmLinear2_0.001_forum,50.433,0.504,rpart_0.01_forum,54.176,0.5,-3.743,0.004,False
svmLinear2_0.001_forum,50.433,0.504,rpart_0.1_forum,54.223,0.5,-3.79,0.004,False
svmLinear2_0.001_forum,50.433,0.504,rpart_1_forum,54.223,0.5,-3.79,0.004,False
svmLinear2_0.001_forum,50.433,0.504,adaboost_500_Real adaboost_all,54.928,0.562,-4.495,-0.058,False
svmLinear2_0.001_forum,50.433,0.504,rpart_0.1_all,56.175,0.62,-5.742,-0.115,False
