model_id_1,model_id_2,left,rope,right
glmnet_0_0_forum,glmnet_0_0.1_clickstream,0.0,0.0,1.0
glmnet_0_0_forum,glmnet_0_0.1_all,0.0,1.0,0.0
glmnet_0_0_forum,glmnet_0_0.01_quiz,0.0,1.0,0.0
glmnet_0_0_forum,glmnet_0_0.01_forum,0.0,1.0,0.0
glmnet_0_0_forum,glmnet_0_0.01_clickstream,0.0,0.0,1.0
glmnet_0_0_forum,glmnet_0_0.01_all,0.0,1.0,0.0
glmnet_0_0_forum,glmnet_0_0.001_quiz,0.0,1.0,0.0
glmnet_0_0_forum,glmnet_0_0.001_forum,0.0,1.0,0.0
glmnet_0_0_forum,glmnet_0_0.001_clickstream,0.0,0.0,1.0
glmnet_0_0_forum,glmnet_0_0.001_all,0.0,1.0,0.0
glmnet_0_0_forum,adaboost_50_Real adaboost_quiz,0.0,1.0,0.0
glmnet_0_0_forum,adaboost_50_Real adaboost_forum,0.0,1.0,0.0
glmnet_0_0_forum,adaboost_50_Real adaboost_clickstream,0.0,0.0,1.0
glmnet_0_0_forum,adaboost_50_Real adaboost_all,0.0,1.0,0.0
glmnet_0_0_forum,adaboost_50_Adaboost.M1_quiz,0.0,1.0,0.0
glmnet_0_0_forum,adaboost_50_Adaboost.M1_forum,0.0,1.0,0.0
glmnet_0_0_forum,adaboost_50_Adaboost.M1_clickstream,0.0,0.0,1.0
glmnet_0_0_forum,adaboost_50_Adaboost.M1_all,0.0,1.0,0.0
glmnet_0_0_forum,adaboost_500_Real adaboost_quiz,0.0,1.0,0.0
glmnet_0_0_forum,adaboost_500_Real adaboost_forum,0.0,1.0,0.0
glmnet_0_0_forum,adaboost_500_Real adaboost_clickstream,0.0,0.0,1.0
glmnet_0_0_forum,adaboost_500_Real adaboost_all,0.0,1.0,0.0
glmnet_0_0_forum,adaboost_500_Adaboost.M1_quiz,0.0,1.0,0.0
glmnet_0_0_forum,adaboost_500_Adaboost.M1_forum,0.0,1.0,0.0
glmnet_0_0_forum,adaboost_500_Adaboost.M1_clickstream,0.0,0.0,1.0
glmnet_0_0_forum,adaboost_500_Adaboost.M1_all,0.0,1.0,0.0
glmnet_0_0_forum,adaboost_100_Real adaboost_quiz,0.0,1.0,0.0
glmnet_0_0_forum,adaboost_100_Real adaboost_forum,0.0,1.0,0.0
glmnet_0_0_forum,adaboost_100_Real adaboost_clickstream,0.0,0.0,1.0
glmnet_0_0_forum,adaboost_100_Real adaboost_all,0.0,1.0,0.0
glmnet_0_0_forum,adaboost_100_Adaboost.M1_quiz,0.0,1.0,0.0
glmnet_0_0_forum,adaboost_100_Adaboost.M1_forum,0.0,1.0,0.0
glmnet_0_0_forum,adaboost_100_Adaboost.M1_clickstream,0.0,0.0,1.0
glmnet_0_0_forum,adaboost_100_Adaboost.M1_all,0.0,1.0,0.0
glmnet_0_0_clickstream,glmnet_0_0_all,0.0,1.0,0.0
glmnet_0_0_clickstream,glmnet_0_0.1_quiz,0.0,1.0,0.0
glmnet_0_0_clickstream,glmnet_0_0.1_forum,1.0,0.0,0.0
glmnet_0_0_clickstream,glmnet_0_0.1_clickstream,1.0,0.0,0.0
glmnet_0_0_clickstream,glmnet_0_0.1_all,0.0,1.0,0.0
glmnet_0_0_clickstream,glmnet_0_0.01_quiz,0.0,1.0,0.0
glmnet_0_0_clickstream,glmnet_0_0.01_forum,1.0,0.0,0.0
glmnet_0_0_clickstream,glmnet_0_0.01_clickstream,0.0,1.0,0.0
glmnet_0_0_clickstream,glmnet_0_0.01_all,0.0,1.0,0.0
glmnet_0_0_clickstream,glmnet_0_0.001_quiz,0.0,1.0,0.0
glmnet_0_0_clickstream,glmnet_0_0.001_forum,1.0,0.0,0.0
glmnet_0_0_clickstream,glmnet_0_0.001_clickstream,0.0,1.0,0.0
glmnet_0_0_clickstream,glmnet_0_0.001_all,0.0,1.0,0.0
glmnet_0_0_clickstream,adaboost_50_Real adaboost_quiz,0.0,1.0,0.0
glmnet_0_0_clickstream,adaboost_50_Real adaboost_forum,1.0,0.0,0.0
glmnet_0_0_clickstream,adaboost_50_Real adaboost_clickstream,1.0,0.0,0.0
glmnet_0_0_clickstream,adaboost_50_Real adaboost_all,0.0,1.0,0.0
glmnet_0_0_clickstream,adaboost_50_Adaboost.M1_quiz,0.0,1.0,0.0
glmnet_0_0_clickstream,adaboost_50_Adaboost.M1_forum,1.0,0.0,0.0
glmnet_0_0_clickstream,adaboost_50_Adaboost.M1_clickstream,0.0,0.0,1.0
glmnet_0_0_clickstream,adaboost_50_Adaboost.M1_all,0.0,1.0,0.0
glmnet_0_0_clickstream,adaboost_500_Real adaboost_quiz,0.0,1.0,0.0
glmnet_0_0_clickstream,adaboost_500_Real adaboost_forum,1.0,0.0,0.0
glmnet_0_0_clickstream,adaboost_500_Real adaboost_clickstream,1.0,0.0,0.0
glmnet_0_0_clickstream,adaboost_500_Real adaboost_all,0.0,1.0,0.0
glmnet_0_0_clickstream,adaboost_500_Adaboost.M1_quiz,0.0,1.0,0.0
glmnet_0_0_clickstream,adaboost_500_Adaboost.M1_forum,1.0,0.0,0.0
glmnet_0_0_clickstream,adaboost_500_Adaboost.M1_clickstream,0.0,0.0,1.0
glmnet_0_0_clickstream,adaboost_500_Adaboost.M1_all,0.0,1.0,0.0
glmnet_0_0_clickstream,adaboost_100_Real adaboost_quiz,0.0,1.0,0.0
glmnet_0_0_clickstream,adaboost_100_Real adaboost_forum,1.0,0.0,0.0
glmnet_0_0_clickstream,adaboost_100_Real adaboost_clickstream,1.0,0.0,0.0
glmnet_0_0_clickstream,adaboost_100_Real adaboost_all,0.0,1.0,0.0
glmnet_0_0_clickstream,adaboost_100_Adaboost.M1_quiz,0.0,1.0,0.0
glmnet_0_0_clickstream,adaboost_100_Adaboost.M1_forum,1.0,0.0,0.0
glmnet_0_0_clickstream,adaboost_100_Adaboost.M1_clickstream,0.0,0.0,1.0
glmnet_0_0_clickstream,adaboost_100_Adaboost.M1_all,0.0,1.0,0.0
glmnet_0_0_all,glmnet_0_0.1_quiz,1.0,0.0,0.0
glmnet_0_0_all,glmnet_0_0.1_forum,0.0,1.0,0.0
glmnet_0_0_all,glmnet_0_0.1_clickstream,0.0,1.0,0.0
glmnet_0_0_all,glmnet_0_0.1_all,0.0,1.0,0.0
glmnet_0_0_all,glmnet_0_0.01_quiz,1.0,0.0,0.0
glmnet_0_0_all,glmnet_0_0.01_forum,0.0,1.0,0.0
glmnet_0_0_all,glmnet_0_0.01_clickstream,0.0,1.0,0.0
glmnet_0_0_all,glmnet_0_0.01_all,0.0,1.0,0.0
glmnet_0_0_all,glmnet_0_0.001_quiz,1.0,0.0,0.0
glmnet_0_0_all,glmnet_0_0.001_forum,0.0,1.0,0.0
glmnet_0_0_all,glmnet_0_0.001_clickstream,0.0,1.0,0.0
glmnet_0_0_all,glmnet_0_0.001_all,0.0,1.0,0.0
glmnet_0_0_all,adaboost_50_Real adaboost_quiz,1.0,0.0,0.0
glmnet_0_0_all,adaboost_50_Real adaboost_forum,0.0,1.0,0.0
glmnet_0_0_all,adaboost_50_Real adaboost_clickstream,0.0,1.0,0.0
glmnet_0_0_all,adaboost_50_Real adaboost_all,1.0,0.0,0.0
glmnet_0_0_all,adaboost_50_Adaboost.M1_quiz,1.0,0.0,0.0
glmnet_0_0_all,adaboost_50_Adaboost.M1_forum,0.0,1.0,0.0
glmnet_0_0_all,adaboost_50_Adaboost.M1_clickstream,0.0,1.0,0.0
glmnet_0_0_all,adaboost_50_Adaboost.M1_all,0.0,0.0,1.0
glmnet_0_0_all,adaboost_500_Real adaboost_quiz,1.0,0.0,0.0
glmnet_0_0_all,adaboost_500_Real adaboost_forum,0.0,1.0,0.0
glmnet_0_0_all,adaboost_500_Real adaboost_clickstream,0.0,1.0,0.0
glmnet_0_0_all,adaboost_500_Real adaboost_all,1.0,0.0,0.0
glmnet_0_0_all,adaboost_500_Adaboost.M1_quiz,1.0,0.0,0.0
glmnet_0_0_all,adaboost_500_Adaboost.M1_forum,0.0,1.0,0.0
glmnet_0_0_all,adaboost_500_Adaboost.M1_clickstream,0.0,1.0,0.0
glmnet_0_0_all,adaboost_500_Adaboost.M1_all,0.0,0.0,1.0
glmnet_0_0_all,adaboost_100_Real adaboost_quiz,1.0,0.0,0.0
glmnet_0_0_all,adaboost_100_Real adaboost_forum,0.0,1.0,0.0
glmnet_0_0_all,adaboost_100_Real adaboost_clickstream,0.0,1.0,0.0
glmnet_0_0_all,adaboost_100_Real adaboost_all,1.0,0.0,0.0
glmnet_0_0_all,adaboost_100_Adaboost.M1_quiz,1.0,0.0,0.0
glmnet_0_0_all,adaboost_100_Adaboost.M1_forum,0.0,1.0,0.0
glmnet_0_0_all,adaboost_100_Adaboost.M1_clickstream,0.0,1.0,0.0
glmnet_0_0_all,adaboost_100_Adaboost.M1_all,0.0,0.0,1.0
glmnet_0_0.1_quiz,glmnet_0_0.1_forum,0.0,1.0,0.0
glmnet_0_0.1_quiz,glmnet_0_0.1_clickstream,0.0,1.0,0.0
glmnet_0_0.1_quiz,glmnet_0_0.1_all,0.0,0.0,1.0
glmnet_0_0.1_quiz,glmnet_0_0.01_quiz,0.0,1.0,0.0
glmnet_0_0.1_quiz,glmnet_0_0.01_forum,0.0,1.0,0.0
glmnet_0_0.1_quiz,glmnet_0_0.01_clickstream,0.0,1.0,0.0
glmnet_0_0.1_quiz,glmnet_0_0.01_all,0.0,0.0,1.0
glmnet_0_0.1_quiz,glmnet_0_0.001_quiz,0.0,1.0,0.0
glmnet_0_0.1_quiz,glmnet_0_0.001_forum,0.0,1.0,0.0
glmnet_0_0.1_quiz,glmnet_0_0.001_clickstream,0.0,1.0,0.0
glmnet_0_0.1_quiz,glmnet_0_0.001_all,0.0,0.0,1.0
glmnet_0_0.1_quiz,adaboost_50_Real adaboost_quiz,1.0,0.0,0.0
glmnet_0_0.1_quiz,adaboost_50_Real adaboost_forum,0.0,1.0,0.0
glmnet_0_0.1_quiz,adaboost_50_Real adaboost_clickstream,0.0,1.0,0.0
glmnet_0_0.1_quiz,adaboost_50_Real adaboost_all,0.00692,0.0,0.99308
glmnet_0_0.1_quiz,adaboost_50_Adaboost.M1_quiz,1.0,0.0,0.0
glmnet_0_0.1_quiz,adaboost_50_Adaboost.M1_forum,0.0,1.0,0.0
glmnet_0_0.1_quiz,adaboost_50_Adaboost.M1_clickstream,0.0,1.0,0.0
glmnet_0_0.1_quiz,adaboost_50_Adaboost.M1_all,0.0,0.0,1.0
glmnet_0_0.1_quiz,adaboost_500_Real adaboost_quiz,1.0,0.0,0.0
glmnet_0_0.1_quiz,adaboost_500_Real adaboost_forum,0.0,1.0,0.0
glmnet_0_0.1_quiz,adaboost_500_Real adaboost_clickstream,0.0,1.0,0.0
glmnet_0_0.1_quiz,adaboost_500_Real adaboost_all,0.86,0.0,0.14
glmnet_0_0.1_quiz,adaboost_500_Adaboost.M1_quiz,1.0,0.0,0.0
glmnet_0_0.1_quiz,adaboost_500_Adaboost.M1_forum,0.0,1.0,0.0
glmnet_0_0.1_quiz,adaboost_500_Adaboost.M1_clickstream,0.0,1.0,0.0
glmnet_0_0.1_quiz,adaboost_500_Adaboost.M1_all,0.0,0.0,1.0
glmnet_0_0.1_quiz,adaboost_100_Real adaboost_quiz,1.0,0.0,0.0
glmnet_0_0.1_quiz,adaboost_100_Real adaboost_forum,0.0,1.0,0.0
glmnet_0_0.1_quiz,adaboost_100_Real adaboost_clickstream,0.0,1.0,0.0
glmnet_0_0.1_quiz,adaboost_100_Real adaboost_all,0.0897,0.0,0.9103
glmnet_0_0.1_quiz,adaboost_100_Adaboost.M1_quiz,1.0,0.0,0.0
glmnet_0_0.1_quiz,adaboost_100_Adaboost.M1_forum,0.0,1.0,0.0
glmnet_0_0.1_quiz,adaboost_100_Adaboost.M1_clickstream,0.0,1.0,0.0
glmnet_0_0.1_quiz,adaboost_100_Adaboost.M1_all,0.0,0.0,1.0
glmnet_0_0.1_forum,glmnet_0_0.1_clickstream,0.0,0.0,1.0
glmnet_0_0.1_forum,glmnet_0_0.1_all,0.0,1.0,0.0
glmnet_0_0.1_forum,glmnet_0_0.01_quiz,0.0,1.0,0.0
glmnet_0_0.1_forum,glmnet_0_0.01_forum,0.0,1.0,0.0
glmnet_0_0.1_forum,glmnet_0_0.01_clickstream,0.0,0.0,1.0
glmnet_0_0.1_forum,glmnet_0_0.01_all,0.0,1.0,0.0
glmnet_0_0.1_forum,glmnet_0_0.001_quiz,0.0,1.0,0.0
glmnet_0_0.1_forum,glmnet_0_0.001_forum,0.0,1.0,0.0
glmnet_0_0.1_forum,glmnet_0_0.001_clickstream,0.0,0.0,1.0
glmnet_0_0.1_forum,glmnet_0_0.001_all,0.0,1.0,0.0
glmnet_0_0.1_forum,adaboost_50_Real adaboost_quiz,0.0,1.0,0.0
glmnet_0_0.1_forum,adaboost_50_Real adaboost_forum,0.0,1.0,0.0
glmnet_0_0.1_forum,adaboost_50_Real adaboost_clickstream,0.0,0.0,1.0
glmnet_0_0.1_forum,adaboost_50_Real adaboost_all,0.0,1.0,0.0
glmnet_0_0.1_forum,adaboost_50_Adaboost.M1_quiz,0.0,1.0,0.0
glmnet_0_0.1_forum,adaboost_50_Adaboost.M1_forum,0.0,1.0,0.0
glmnet_0_0.1_forum,adaboost_50_Adaboost.M1_clickstream,0.0,0.0,1.0
glmnet_0_0.1_forum,adaboost_50_Adaboost.M1_all,0.0,1.0,0.0
glmnet_0_0.1_forum,adaboost_500_Real adaboost_quiz,0.0,1.0,0.0
glmnet_0_0.1_forum,adaboost_500_Real adaboost_forum,0.0,1.0,0.0
glmnet_0_0.1_forum,adaboost_500_Real adaboost_clickstream,0.0,0.0,1.0
glmnet_0_0.1_forum,adaboost_500_Real adaboost_all,0.0,1.0,0.0
glmnet_0_0.1_forum,adaboost_500_Adaboost.M1_quiz,0.0,1.0,0.0
glmnet_0_0.1_forum,adaboost_500_Adaboost.M1_forum,0.0,1.0,0.0
glmnet_0_0.1_forum,adaboost_500_Adaboost.M1_clickstream,0.0,0.0,1.0
glmnet_0_0.1_forum,adaboost_500_Adaboost.M1_all,0.0,1.0,0.0
glmnet_0_0.1_forum,adaboost_100_Real adaboost_quiz,0.0,1.0,0.0
glmnet_0_0.1_forum,adaboost_100_Real adaboost_forum,0.0,1.0,0.0
glmnet_0_0.1_forum,adaboost_100_Real adaboost_clickstream,0.0,0.0,1.0
glmnet_0_0.1_forum,adaboost_100_Real adaboost_all,0.0,1.0,0.0
glmnet_0_0.1_forum,adaboost_100_Adaboost.M1_quiz,0.0,1.0,0.0
glmnet_0_0.1_forum,adaboost_100_Adaboost.M1_forum,0.0,1.0,0.0
glmnet_0_0.1_forum,adaboost_100_Adaboost.M1_clickstream,0.0,0.0,1.0
glmnet_0_0.1_forum,adaboost_100_Adaboost.M1_all,0.0,1.0,0.0
glmnet_0_0.1_clickstream,glmnet_0_0.1_all,0.0,1.0,0.0
glmnet_0_0.1_clickstream,glmnet_0_0.01_quiz,0.0,1.0,0.0
glmnet_0_0.1_clickstream,glmnet_0_0.01_forum,1.0,0.0,0.0
glmnet_0_0.1_clickstream,glmnet_0_0.01_clickstream,0.0,0.0,1.0
glmnet_0_0.1_clickstream,glmnet_0_0.01_all,0.0,1.0,0.0
glmnet_0_0.1_clickstream,glmnet_0_0.001_quiz,0.0,1.0,0.0
glmnet_0_0.1_clickstream,glmnet_0_0.001_forum,1.0,0.0,0.0
glmnet_0_0.1_clickstream,glmnet_0_0.001_clickstream,0.0,0.0,1.0
glmnet_0_0.1_clickstream,glmnet_0_0.001_all,0.0,1.0,0.0
glmnet_0_0.1_clickstream,adaboost_50_Real adaboost_quiz,0.0,1.0,0.0
glmnet_0_0.1_clickstream,adaboost_50_Real adaboost_forum,1.0,0.0,0.0
glmnet_0_0.1_clickstream,adaboost_50_Real adaboost_clickstream,1.0,0.0,0.0
glmnet_0_0.1_clickstream,adaboost_50_Real adaboost_all,0.0,1.0,0.0
glmnet_0_0.1_clickstream,adaboost_50_Adaboost.M1_quiz,0.0,1.0,0.0
glmnet_0_0.1_clickstream,adaboost_50_Adaboost.M1_forum,1.0,0.0,0.0
glmnet_0_0.1_clickstream,adaboost_50_Adaboost.M1_clickstream,0.0,0.0,1.0
glmnet_0_0.1_clickstream,adaboost_50_Adaboost.M1_all,0.0,1.0,0.0
glmnet_0_0.1_clickstream,adaboost_500_Real adaboost_quiz,0.0,1.0,0.0
glmnet_0_0.1_clickstream,adaboost_500_Real adaboost_forum,1.0,0.0,0.0
glmnet_0_0.1_clickstream,adaboost_500_Real adaboost_clickstream,1.0,0.0,0.0
glmnet_0_0.1_clickstream,adaboost_500_Real adaboost_all,0.0,1.0,0.0
glmnet_0_0.1_clickstream,adaboost_500_Adaboost.M1_quiz,0.0,1.0,0.0
glmnet_0_0.1_clickstream,adaboost_500_Adaboost.M1_forum,1.0,0.0,0.0
glmnet_0_0.1_clickstream,adaboost_500_Adaboost.M1_clickstream,0.0,0.0,1.0
glmnet_0_0.1_clickstream,adaboost_500_Adaboost.M1_all,0.0,1.0,0.0
glmnet_0_0.1_clickstream,adaboost_100_Real adaboost_quiz,0.0,1.0,0.0
glmnet_0_0.1_clickstream,adaboost_100_Real adaboost_forum,1.0,0.0,0.0
glmnet_0_0.1_clickstream,adaboost_100_Real adaboost_clickstream,1.0,0.0,0.0
glmnet_0_0.1_clickstream,adaboost_100_Real adaboost_all,0.0,1.0,0.0
glmnet_0_0.1_clickstream,adaboost_100_Adaboost.M1_quiz,0.0,1.0,0.0
glmnet_0_0.1_clickstream,adaboost_100_Adaboost.M1_forum,1.0,0.0,0.0
glmnet_0_0.1_clickstream,adaboost_100_Adaboost.M1_clickstream,0.0,0.0,1.0
glmnet_0_0.1_clickstream,adaboost_100_Adaboost.M1_all,0.0,1.0,0.0
glmnet_0_0.1_all,glmnet_0_0.01_quiz,1.0,0.0,0.0
glmnet_0_0.1_all,glmnet_0_0.01_forum,0.0,1.0,0.0
glmnet_0_0.1_all,glmnet_0_0.01_clickstream,0.0,1.0,0.0
glmnet_0_0.1_all,glmnet_0_0.01_all,0.0,1.0,0.0
glmnet_0_0.1_all,glmnet_0_0.001_quiz,1.0,0.0,0.0
glmnet_0_0.1_all,glmnet_0_0.001_forum,0.0,1.0,0.0
glmnet_0_0.1_all,glmnet_0_0.001_clickstream,0.0,1.0,0.0
glmnet_0_0.1_all,glmnet_0_0.001_all,0.0,1.0,0.0
glmnet_0_0.1_all,adaboost_50_Real adaboost_quiz,1.0,0.0,0.0
glmnet_0_0.1_all,adaboost_50_Real adaboost_forum,0.0,1.0,0.0
glmnet_0_0.1_all,adaboost_50_Real adaboost_clickstream,0.0,1.0,0.0
glmnet_0_0.1_all,adaboost_50_Real adaboost_all,1.0,0.0,0.0
glmnet_0_0.1_all,adaboost_50_Adaboost.M1_quiz,1.0,0.0,0.0
glmnet_0_0.1_all,adaboost_50_Adaboost.M1_forum,0.0,1.0,0.0
glmnet_0_0.1_all,adaboost_50_Adaboost.M1_clickstream,0.0,1.0,0.0
glmnet_0_0.1_all,adaboost_50_Adaboost.M1_all,0.0,0.0,1.0
glmnet_0_0.1_all,adaboost_500_Real adaboost_quiz,1.0,0.0,0.0
glmnet_0_0.1_all,adaboost_500_Real adaboost_forum,0.0,1.0,0.0
glmnet_0_0.1_all,adaboost_500_Real adaboost_clickstream,0.0,1.0,0.0
glmnet_0_0.1_all,adaboost_500_Real adaboost_all,1.0,0.0,0.0
glmnet_0_0.1_all,adaboost_500_Adaboost.M1_quiz,1.0,0.0,0.0
glmnet_0_0.1_all,adaboost_500_Adaboost.M1_forum,0.0,1.0,0.0
glmnet_0_0.1_all,adaboost_500_Adaboost.M1_clickstream,0.0,1.0,0.0
glmnet_0_0.1_all,adaboost_500_Adaboost.M1_all,0.0,0.0,1.0
glmnet_0_0.1_all,adaboost_100_Real adaboost_quiz,1.0,0.0,0.0
glmnet_0_0.1_all,adaboost_100_Real adaboost_forum,0.0,1.0,0.0
glmnet_0_0.1_all,adaboost_100_Real adaboost_clickstream,0.0,1.0,0.0
glmnet_0_0.1_all,adaboost_100_Real adaboost_all,1.0,0.0,0.0
glmnet_0_0.1_all,adaboost_100_Adaboost.M1_quiz,1.0,0.0,0.0
glmnet_0_0.1_all,adaboost_100_Adaboost.M1_forum,0.0,1.0,0.0
glmnet_0_0.1_all,adaboost_100_Adaboost.M1_clickstream,0.0,1.0,0.0
glmnet_0_0.1_all,adaboost_100_Adaboost.M1_all,0.0,0.0,1.0
glmnet_0_0.01_quiz,glmnet_0_0.01_forum,0.0,1.0,0.0
glmnet_0_0.01_quiz,glmnet_0_0.01_clickstream,0.0,1.0,0.0
glmnet_0_0.01_quiz,glmnet_0_0.01_all,0.0,0.0,1.0
glmnet_0_0.01_quiz,glmnet_0_0.001_quiz,0.0,1.0,0.0
glmnet_0_0.01_quiz,glmnet_0_0.001_forum,0.0,1.0,0.0
glmnet_0_0.01_quiz,glmnet_0_0.001_clickstream,0.0,1.0,0.0
glmnet_0_0.01_quiz,glmnet_0_0.001_all,0.0,0.0,1.0
glmnet_0_0.01_quiz,adaboost_50_Real adaboost_quiz,1.0,0.0,0.0
glmnet_0_0.01_quiz,adaboost_50_Real adaboost_forum,0.0,1.0,0.0
glmnet_0_0.01_quiz,adaboost_50_Real adaboost_clickstream,0.0,1.0,0.0
glmnet_0_0.01_quiz,adaboost_50_Real adaboost_all,0.00848,0.0,0.99152
glmnet_0_0.01_quiz,adaboost_50_Adaboost.M1_quiz,1.0,0.0,0.0
glmnet_0_0.01_quiz,adaboost_50_Adaboost.M1_forum,0.0,1.0,0.0
glmnet_0_0.01_quiz,adaboost_50_Adaboost.M1_clickstream,0.0,1.0,0.0
glmnet_0_0.01_quiz,adaboost_50_Adaboost.M1_all,0.0,0.0,1.0
glmnet_0_0.01_quiz,adaboost_500_Real adaboost_quiz,1.0,0.0,0.0
glmnet_0_0.01_quiz,adaboost_500_Real adaboost_forum,0.0,1.0,0.0
glmnet_0_0.01_quiz,adaboost_500_Real adaboost_clickstream,0.0,1.0,0.0
glmnet_0_0.01_quiz,adaboost_500_Real adaboost_all,0.85856,0.0,0.14144
glmnet_0_0.01_quiz,adaboost_500_Adaboost.M1_quiz,1.0,0.0,0.0
glmnet_0_0.01_quiz,adaboost_500_Adaboost.M1_forum,0.0,1.0,0.0
glmnet_0_0.01_quiz,adaboost_500_Adaboost.M1_clickstream,0.0,1.0,0.0
glmnet_0_0.01_quiz,adaboost_500_Adaboost.M1_all,0.0,0.0,1.0
glmnet_0_0.01_quiz,adaboost_100_Real adaboost_quiz,1.0,0.0,0.0
glmnet_0_0.01_quiz,adaboost_100_Real adaboost_forum,0.0,1.0,0.0
glmnet_0_0.01_quiz,adaboost_100_Real adaboost_clickstream,0.0,1.0,0.0
glmnet_0_0.01_quiz,adaboost_100_Real adaboost_all,0.06824,0.0,0.93176
glmnet_0_0.01_quiz,adaboost_100_Adaboost.M1_quiz,1.0,0.0,0.0
glmnet_0_0.01_quiz,adaboost_100_Adaboost.M1_forum,0.0,1.0,0.0
glmnet_0_0.01_quiz,adaboost_100_Adaboost.M1_clickstream,0.0,1.0,0.0
glmnet_0_0.01_quiz,adaboost_100_Adaboost.M1_all,0.0,0.0,1.0
glmnet_0_0.01_forum,glmnet_0_0.01_clickstream,0.0,0.0,1.0
glmnet_0_0.01_forum,glmnet_0_0.01_all,0.0,1.0,0.0
glmnet_0_0.01_forum,glmnet_0_0.001_quiz,0.0,1.0,0.0
glmnet_0_0.01_forum,glmnet_0_0.001_forum,0.0,1.0,0.0
glmnet_0_0.01_forum,glmnet_0_0.001_clickstream,0.0,0.0,1.0
glmnet_0_0.01_forum,glmnet_0_0.001_all,0.0,1.0,0.0
glmnet_0_0.01_forum,adaboost_50_Real adaboost_quiz,0.0,1.0,0.0
glmnet_0_0.01_forum,adaboost_50_Real adaboost_forum,0.0,1.0,0.0
glmnet_0_0.01_forum,adaboost_50_Real adaboost_clickstream,0.0,0.0,1.0
glmnet_0_0.01_forum,adaboost_50_Real adaboost_all,0.0,1.0,0.0
glmnet_0_0.01_forum,adaboost_50_Adaboost.M1_quiz,0.0,1.0,0.0
glmnet_0_0.01_forum,adaboost_50_Adaboost.M1_forum,0.0,1.0,0.0
glmnet_0_0.01_forum,adaboost_50_Adaboost.M1_clickstream,0.0,0.0,1.0
glmnet_0_0.01_forum,adaboost_50_Adaboost.M1_all,0.0,1.0,0.0
glmnet_0_0.01_forum,adaboost_500_Real adaboost_quiz,0.0,1.0,0.0
glmnet_0_0.01_forum,adaboost_500_Real adaboost_forum,0.0,1.0,0.0
glmnet_0_0.01_forum,adaboost_500_Real adaboost_clickstream,0.0,0.0,1.0
glmnet_0_0.01_forum,adaboost_500_Real adaboost_all,0.0,1.0,0.0
glmnet_0_0.01_forum,adaboost_500_Adaboost.M1_quiz,0.0,1.0,0.0
glmnet_0_0.01_forum,adaboost_500_Adaboost.M1_forum,0.0,1.0,0.0
glmnet_0_0.01_forum,adaboost_500_Adaboost.M1_clickstream,0.0,0.0,1.0
glmnet_0_0.01_forum,adaboost_500_Adaboost.M1_all,0.0,1.0,0.0
glmnet_0_0.01_forum,adaboost_100_Real adaboost_quiz,0.0,1.0,0.0
glmnet_0_0.01_forum,adaboost_100_Real adaboost_forum,0.0,1.0,0.0
glmnet_0_0.01_forum,adaboost_100_Real adaboost_clickstream,0.0,0.0,1.0
glmnet_0_0.01_forum,adaboost_100_Real adaboost_all,0.0,1.0,0.0
glmnet_0_0.01_forum,adaboost_100_Adaboost.M1_quiz,0.0,1.0,0.0
glmnet_0_0.01_forum,adaboost_100_Adaboost.M1_forum,0.0,1.0,0.0
glmnet_0_0.01_forum,adaboost_100_Adaboost.M1_clickstream,0.0,0.0,1.0
glmnet_0_0.01_forum,adaboost_100_Adaboost.M1_all,0.0,1.0,0.0
glmnet_0_0.01_clickstream,glmnet_0_0.01_all,0.0,1.0,0.0
glmnet_0_0.01_clickstream,glmnet_0_0.001_quiz,0.0,1.0,0.0
glmnet_0_0.01_clickstream,glmnet_0_0.001_forum,1.0,0.0,0.0
glmnet_0_0.01_clickstream,glmnet_0_0.001_clickstream,0.0,1.0,0.0
glmnet_0_0.01_clickstream,glmnet_0_0.001_all,0.0,1.0,0.0
glmnet_0_0.01_clickstream,adaboost_50_Real adaboost_quiz,0.0,1.0,0.0
glmnet_0_0.01_clickstream,adaboost_50_Real adaboost_forum,1.0,0.0,0.0
glmnet_0_0.01_clickstream,adaboost_50_Real adaboost_clickstream,1.0,0.0,0.0
glmnet_0_0.01_clickstream,adaboost_50_Real adaboost_all,0.0,1.0,0.0
glmnet_0_0.01_clickstream,adaboost_50_Adaboost.M1_quiz,0.0,1.0,0.0
glmnet_0_0.01_clickstream,adaboost_50_Adaboost.M1_forum,1.0,0.0,0.0
glmnet_0_0.01_clickstream,adaboost_50_Adaboost.M1_clickstream,0.0,0.0,1.0
glmnet_0_0.01_clickstream,adaboost_50_Adaboost.M1_all,0.0,1.0,0.0
glmnet_0_0.01_clickstream,adaboost_500_Real adaboost_quiz,0.0,1.0,0.0
glmnet_0_0.01_clickstream,adaboost_500_Real adaboost_forum,1.0,0.0,0.0
glmnet_0_0.01_clickstream,adaboost_500_Real adaboost_clickstream,1.0,0.0,0.0
glmnet_0_0.01_clickstream,adaboost_500_Real adaboost_all,0.0,1.0,0.0
glmnet_0_0.01_clickstream,adaboost_500_Adaboost.M1_quiz,0.0,1.0,0.0
glmnet_0_0.01_clickstream,adaboost_500_Adaboost.M1_forum,1.0,0.0,0.0
glmnet_0_0.01_clickstream,adaboost_500_Adaboost.M1_clickstream,0.0,0.0,1.0
glmnet_0_0.01_clickstream,adaboost_500_Adaboost.M1_all,0.0,1.0,0.0
